OBJECTID,LabID,Age,Error,Material,Taxa,d13C,Method,Long,Lat,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib,NEAR_FID,NEAR_DIST
49249,ISGS-631,2120,100,CHARCOAL,wood and nutshell,-24.8,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO593,Carbon Monoxide,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 88; Faunmap 2726,intcal20,162717,896803.704091355
49250,ISGS-632,2130,110,CHARCOAL,Charred Wood,-25.4,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S458,Florence Street,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 91; Faunmap 2728,intcal20,162717,914628.037488598
49251,ISGS-633,1960,110,CHARCOAL,NA,-24.8,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO593,Carbon Monoxide,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 88; Faunmap 2726,intcal20,162717,896803.704091355
49252,ISGS-634,1790,80,CHARCOAL,Charred Wood,-25.5,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO200,Truck #7,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 90; Faunmap 2727,intcal20,162717,896803.704091355
49253,ISGS-635,810,80,CHARCOAL,Charred Wood,-25.1,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S650,George Reeves,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 92,intcal20,162717,914628.037488598
49255,ISGS-636,1510,80,CHARCOAL,Charred Wood,-25.5,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO200,Truck #7,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 90; Faunmap 2727,intcal20,162717,896803.704091355
49258,ISGS-637,750,80,CHARCOAL,NA,-25.5,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS595,BBB Motor,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 93; Faunmap 2718,intcal20,162717,955851.102518627
49259,ISGS-6386,1240,70,CHARCOAL,NA,NA,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P783,Caterpillar #2,USA,Illinois,North America,UWyo2021,Fishel 2009; Conner 2013; Illinois Archaeology vol 25: 191-221,intcal20,153928,1039040.67750245
49260,ISGS-6387,1350,70,CHARCOAL,NA,NA,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P783,Caterpillar #2,USA,Illinois,North America,UWyo2021,Fishel 2009; Conner 2013; Illinois Archaeology vol 25: 191-221,intcal20,153928,1039040.67750245
49263,ISGS-6392,1620,70,CHARCOAL,NA,NA,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P786,Caterpillar #5,USA,Illinois,North America,UWyo2021,Fishel 2009; Conner 2013; Illinois Archaeology vol 25: 191-221,intcal20,153928,1039040.67750245
49264,ISGS-6393,1450,70,CHARCOAL,NA,NA,RADIOMETRIC,-89.7598704,40.78811072,1,NA,11P786,Caterpillar #5,USA,Illinois,North America,UWyo2021,Fishel 2009; Conner 2013; Illinois Archaeology vol 25: 191-221,intcal20,153928,1039040.67750245
49265,ISGS-642,1070,100,CHARCOAL,NA,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S47,Range,USA,Illinois,North America,UWyo2021,Fortier and Jackson 2000; Liu et al. 1986: 85-88,intcal20,162717,914628.037488598
49266,ISGS-6428,980,70,CHARCOAL,oak,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49267,ISGS-6429,1230,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2013; Illinois Archaeology vol 25: 191-221,intcal20,153928,1067971.09027823
49268,ISGS-643,1380,80,CHARCOAL,wood and nutshells,-24.4,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S435,Mund,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 94,intcal20,162717,914628.037488598
49269,ISGS-6430,1250,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2013; Illinois Archaeology vol 25: 191-221,intcal20,153928,1067971.09027823
49270,ISGS-6432,860,70,CHARCOAL,maple and box elder,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49271,ISGS-6433,740,70,CHARCOAL,maple and box elder,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49272,ISGS-6434,750,70,CHARCOAL,hickory wood,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49273,ISGS-6435,910,70,CHARCOAL,hickory wood,NA,RADIOMETRIC,-90.20743186,40.47273335,1,NA,11F10,Dickson Mounds,USA,Illinois,North America,UWyo2021,Conner 2016 Mississippian habitation components at Dickson Mounds…,intcal20,153928,1067971.09027823
49274,ISGS-645,2070,110,CHARCOAL,wood and nutshells,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S435,Mund,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 94,intcal20,162717,914628.037488598
49277,ISGS-646A,810,80,CHARCOAL,NA,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S47,Range,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 85-88,intcal20,162717,914628.037488598
49278,ISGS-646B,810,80,CHARCOAL,NA,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S47,Range,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 85-88,intcal20,162717,914628.037488598
49279,ISGS-6484,1400,70,CHARCOAL,oak hickory and elm,-26,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA949,Sartorial Splendor,USA,Illinois,North America,UWyo2021,Bradbury and Herndon 2016 Arch Inves. Within the proposed US 61 corridor …,intcal20,153928,1142676.49190929
49280,ISGS-6485,1820,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA949,Sartorial Splendor,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49283,ISGS-6500,1520,70,CHARCOAL,oak hickory,-26,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA949,Sartorial Splendor,USA,Illinois,North America,UWyo2021,Bradbury and Herndon 2016 Arch Inves. Within the proposed US 61 corridor …,intcal20,153928,1142676.49190929
49284,ISGS-6501,1490,70,CHARCOAL,oak hickory and elm,-26,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA949,Sartorial Splendor,USA,Illinois,North America,UWyo2021,Bradbury and Herndon 2016 Arch Inves. Within the proposed US 61 corridor …,intcal20,153928,1142676.49190929
49285,ISGS-651,1250,130,CHARCOAL,NA,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S47,Range,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 85-88,intcal20,162717,914628.037488598
49286,ISGS-6533,1370,70,CHARCOAL,hickory hazelnut acorn,-25,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA360,Sartorius,USA,Illinois,North America,UWyo2021,Bradbury and Herndon 2016 Arch Inves. Within the proposed US 61 corridor …,intcal20,153928,1142676.49190929
49296,ISGS-663,1580,80,CHARCOAL,Charred Wood,-25.6,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S632,Alpha 1,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 95; Faunmap 2719,intcal20,162717,914628.037488598
49297,ISGS-664,830,80,CHARCOAL,wood and nutshells,-24.9,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49298,ISGS-6647,1300,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.6151437,40.1580894,1,NA,11SC1134,Dobey,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1095756.27784233
49299,ISGS-6648,1130,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.6151437,40.1580894,1,NA,11SC1134,Dobey,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1095756.27784233
49300,ISGS-6649,980,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.6151437,40.1580894,1,NA,11SC1134,Dobey,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1095756.27784233
49301,ISGS-665,970,80,CHARCOAL,wood and nutshells,-26.1,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49302,ISGS-6650,690,70,CHARCOAL,NA,-24,RADIOMETRIC,-87.86838478,38.02196131,1,NA,12PO3,Dead Man's Cave,USA,Indiana,North America,UWyo2021,Alt 2010-Investigation of Two Yankeetown sites….,intcal20,162716,846494.954201362
49303,ISGS-6651,530,70,CHARCOAL,NA,-24.6,RADIOMETRIC,-87.86838478,38.02196131,1,NA,12PO3,Dead Man's Cave,USA,Indiana,North America,UWyo2021,Alt 2010-Investigation of Two Yankeetown sites….,intcal20,162716,846494.954201362
49307,ISGS-6670,1270,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend East Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49309,ISGS-6672,1200,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend East Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49310,ISGS-6673,1590,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49311,ISGS-6674,1370,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49312,ISGS-668,1580,80,CHARCOAL,Charred Wood,-25.1,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO722,Leingang,USA,Illinois,North America,UWyo2021,Bareis and Porter 1984; McElrath and Fortier 2000; Liu et al. 1986: 96,intcal20,162717,896803.704091355
49314,ISGS-670,1390,80,CHARCOAL,Charred Wood,-25.3,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S653,Steinberg,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 97; Faunmap 2720,intcal20,162717,914628.037488598
49317,ISGS-6753,1300,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend East Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49318,ISGS-6754,1640,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49319,ISGS-6773,1480,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49322,ISGS-6776,1630,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49323,ISGS-6777,1580,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49325,ISGS-678,1080,80,CHARCOAL,wood and nutshells,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49327,ISGS-6782,1610,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA938,White Bend West Block,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49328,ISGS-683,880,80,CHARCOAL,wood and nutshell,-25.4,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO594,Carbon Dioxide,USA,Illinois,North America,UWyo2021,Bareis and Porter 1984; Liu et al. 1986: 90; McElrath and Fortier 2000; Faunmap 2820,intcal20,162717,896803.704091355
49329,ISGS-685,950,130,CHARCOAL,Charred Wood,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S650,George Reeves,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 92,intcal20,162717,914628.037488598
49337,ISGS-687,3710,120,CHARCOAL,Charred Wood,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S650,George Reeves,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 92;McElrath and Finney 1987; McElrath et al. 2009,intcal20,162717,914628.037488598
49340,ISGS-6883,1760,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD1286,Bell's Terrace,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1104891.57341978
49341,ISGS-6884,1480,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD1286,Bell's Terrace,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1104891.57341978
49342,ISGS-6885,1780,70,CHARCOAL,NA,NA,RADIOMETRIC,-90.67801166,40.45619861,1,NA,11MD1286,Bell's Terrace,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1104891.57341978
49343,ISGS-689,1630,80,CHARCOAL,wood and nutshell,-24.8,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO594,Carbon Dioxide,USA,Illinois,North America,UWyo2021,Bareis and Porter 1984; Liu et al. 1986: 90; McElrath and Fortier 2000; Faunmap 2820,intcal20,162717,896803.704091355
49344,ISGS-6897,1010,70,CHARCOAL,charred wood,-26.2,RADIOMETRIC,-90.47231186,37.81040808,1,NA,23SG100,Common Field,USA,Missouri,North America,UWyo2021,Buchanan Meghan E. (2015) Warfare and the Materialization of Daily Life at the Mississippian Common Field Site. Unpublished Ph.D. dissertation. Department of Anthropology Indiana University.,intcal20,162717,849302.413958171
49345,ISGS-6900,1430,70,CHARCOAL,Oak/Hickory/Elm,-25.5,RADIOMETRIC,-90.20150874,39.71565802,1,NA,11MG162,Buffalo Chip,USA,Illinois,North America,UWyo2021,Fishel and Emerson 2013,intcal20,153948,1057876.68459757
49347,ISGS-6902,1370,70,CHARCOAL,Hickory/Walnut/Hazelnut/Acorn,-25.2,RADIOMETRIC,-90.20150874,39.71565802,1,NA,11MG162,Buffalo Chip,USA,Illinois,North America,UWyo2021,Fishel and Emerson 2013,intcal20,153948,1057876.68459757
49348,ISGS-6903,1410,70,CHARCOAL,Oak/Hickory,-23.9,RADIOMETRIC,-90.20150874,39.71565802,1,NA,11MG162,Buffalo Chip,USA,Illinois,North America,UWyo2021,Fishel and Emerson 2013,intcal20,153948,1057876.68459757
49349,ISGS-691,940,100,CHARCOAL,wood and nutshells,-25,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49350,ISGS-693,4100,130,CHARCOAL,wood and nutshell,-25,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO552N,Go-Kart North,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 91; Faunmap 2716; Fortier 1984; McElrath et al. 2009,intcal20,162717,896803.704091355
49351,ISGS-694,950,80,CHARCOAL,Charred Wood,-25.8,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S650,George Reeves,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 92,intcal20,162717,914628.037488598
49352,ISGS-6944,1750,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA318,Marlin Miller,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49353,ISGS-6945,1620,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA318,Marlin Miller,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49354,ISGS-6946,1660,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA318,Marlin Miller,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49355,ISGS-6947,1660,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA318,Marlin Miller,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49356,ISGS-6948,1790,70,CHARCOAL,NA,NA,RADIOMETRIC,-91.16482133,40.40367312,1,NA,11HA318,Marlin Miller,USA,Illinois,North America,UWyo2021,Fishel 2013; Illinois Archaeology vol 25: 162-190,intcal20,153928,1142676.49190929
49357,ISGS-695,4060,80,CHARCOAL,wood and nutshell,-25.5,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO552N,Go-Kart North,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 91; Faunmap 2716; Fortier 1984; McElrath et al. 2009,intcal20,162717,896803.704091355
49361,ISGS-696,1130,80,CHARCOAL,wood and nutshells,-24.4,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Fortier and Jackson 2000; Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49362,ISGS-697,4130,80,CHARCOAL,wood and nutshell,-25.6,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO552N,Go-Kart North,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 91; Faunmap 2716; Fortier 1984; McElrath et al. 2009,intcal20,162717,896803.704091355
49363,ISGS-698,4100,80,CHARCOAL,wood and nutshell,-25.6,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO552N,Go-Kart North,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 91; Faunmap 2716; Fortier 1984; McElrath et al. 2009,intcal20,162717,896803.704091355
49364,ISGS-699,970,80,CHARCOAL,wood and nutshell,-25.5,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO594,Carbon Dioxide,USA,Illinois,North America,UWyo2021,Bareis and Porter 1984; Liu et al. 1986: 90; McElrath and Fortier 2000; Faunmap 2820,intcal20,162717,896803.704091355
49367,ISGS-6994,1620,70,CHARCOAL,NA,-25.4,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS1960,Husted,USA,Illinois,North America,UWyo2021,Fortier Evans Gornick Keuhn Parker and Zelin 2014,intcal20,162717,955851.102518627
49368,ISGS-6995,1810,70,CHARCOAL,NA,-26,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS1960,Husted,USA,Illinois,North America,UWyo2021,Fortier Evans Gornick Keuhn Parker and Zelin 2014,intcal20,162717,955851.102518627
49371,ISGS-703,1720,80,CHARCOAL,wood and nutshell,-25.6,RADIOMETRIC,-90.17723763,38.27881577,1,NA,11MO200,Truck #7,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 90; Faunmap 2727,intcal20,162717,896803.704091355
49372,ISGS-704,1230,80,CHARCOAL,wood and nutshells,-26.4,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Fortier and Jackson 2000; Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49373,ISGS-705,880,120,CHARCOAL,NA,-25.9,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS595,BBB Motor,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 93; Faunmap 2718,intcal20,162717,955851.102518627
49374,ISGS-7053,1050,70,CHARCOAL,NA,-26.1,NA,-88.80566849,39.39121763,1,NA,11SY369,NA,USA,Illinois,North America,UWyo2021,Walz 2017-Value of a Small South-Central Illinois Upland Site,intcal20,153948,942515.795454396
49375,ISGS-7054,900,70,CHARCOAL,NA,-25.4,NA,-88.80566849,39.39121763,1,NA,11SY369,NA,USA,Illinois,North America,UWyo2021,Walz 2017-Value of a Small South-Central Illinois Upland Site,intcal20,153948,942515.795454396
49377,ISGS-706,1100,80,CHARCOAL,wood and nutshells,-26,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S642,Dohack,USA,Illinois,North America,UWyo2021,Fortier and Jackson 2000; Liu et al. 1986: 95-96,intcal20,162717,914628.037488598
49378,ISGS-708,930,80,CHARCOAL,NA,-25.1,RADIOMETRIC,-89.90517719,38.82984438,1,NA,11MS595,BBB Motor,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 93; Faunmap 2718,intcal20,162717,955851.102518627
49379,ISGS-709,1830,90,CHARCOAL,Charred Wood,-26.7,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S632,Alpha 1,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 95; Faunmap 2719,intcal20,162717,914628.037488598
49380,ISGS-710,1710,80,CHARCOAL,Charred Wood,-27.6,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S632,Alpha 1,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 95; Faunmap 2719,intcal20,162717,914628.037488598
49381,ISGS-711,2180,90,CHARCOAL,wood and nutshells,-23.8,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S435,Mund,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 94,intcal20,162717,914628.037488598
49382,ISGS-712,1415,75,CHARCOAL,Charred Wood,-26,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S638,Alpha 7,USA,Illinois,North America,UWyo2021,Liu et al. 1986: 101; McElrath and Fortier 2000; Faunmap 2719,intcal20,162717,914628.037488598
49383,ISGS-713,150,80,CHARCOAL,Charred Wood,-26.4,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S632,Alpha 1,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 95; Faunmap 2719,intcal20,162717,914628.037488598
49384,ISGS-715,1390,80,CHARCOAL,Charred Wood,-26.2,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S632,Alpha 1,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 95; Faunmap 2719,intcal20,162717,914628.037488598
49385,ISGS-719,1290,80,CHARCOAL,Charred Wood,-25.8,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S634,Alpha 3,USA,Illinois,North America,UWyo2021,Fortier and Jackson 2000; Liu et al. 1986: 101,intcal20,162717,914628.037488598
49386,ISGS-728,1530,80,CHARCOAL,Charred Wood,-25.2,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S639,Rosewood,USA,Illinois,North America,UWyo2021,McElrath and Fortier 2000; Liu et al. 1986: 97,intcal20,162717,914628.037488598
49387,ISGS-730,4360,120,CHARCOAL,Charred Wood,-26.3,RADIOMETRIC,-89.92837404,38.47043082,1,NA,11S640,McLean,USA,Illinois,North America,UWyo2021,McElrath and Fortier 1983; Liu et al. 1986: 97;McElrath 1986; McElrath et al. 2009,intcal20,162717,914628.037488598
